times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(0.0, 0.0, 0.0)|(0.0, 0.2, 0.2)|(0.0, 0.5, 0.5)|(0.0, 0.6, 0.6)
326.0|0.0|0.2|0.2|48.60654600942981|0.0|-72.86250961959566|-97.14350080459948
328.0|0.0|0.2|0.2|54.02469427258897|0.0|-80.85526938012586|-107.78276998125337
330.0|0.0|0.2|0.2|54.759842344065135|0.0|-82.05105417967239|-109.38919715082282
332.0|0.0|0.2|0.2|56.721912348371966|0.0|-82.25548459849166|-109.43120585328636
334.0|0.0|0.2|0.2|54.12275116588821|0.0|-80.77477957818573|-107.64343050769428
336.0|0.0|0.2|0.2|56.64679247342248|0.0|-84.32617066386572|-112.35620170972
338.0|0.0|0.2|0.2|52.67710433876641|0.0|-78.79145952315397|-105.02252280954104
340.0|0.0|0.2|0.2|54.01661911822224|0.0|-80.43059258769831|-107.17139366102572
342.0|0.0|0.2|0.2|53.95015022943187|0.0|-79.86288660772152|-106.38122072442036
344.0|0.0|0.2|0.2|55.61211561564062|0.0|-83.22816919530553|-110.94504906458184
346.0|0.0|0.2|0.2|55.10196241925113|0.0|-82.3713551269716|-109.791217241844
348.0|0.0|0.2|0.2|59.36626535041757|0.0|-86.78544355949548|-115.52003604549051
350.0|0.0|0.2|0.2|55.52179614544993|0.0|-83.08365736753154|-110.7508367049556
352.0|0.0|0.2|0.2|55.64606436164304|0.0|-83.36038591664392|-111.13224843464332
320.0|0.0|0.2|0.2|52.637746826671744|0.0|-78.59764568641441|-104.75202371347186
322.0|0.0|0.2|0.2|54.8759779915798|0.0|-81.04802949534162|-107.93616245244252
324.0|0.0|0.2|0.2|53.82023008064173|0.0|-80.65958620087595|-107.53627851162942
326.0|0.0|0.2|0.2|54.89576228864551|0.0|-82.28053581451645|-109.69893724170024
328.0|0.0|0.2|0.2|54.93307314931799|0.0|-82.28558996278501|-109.69825333590263
330.0|0.0|0.2|0.2|57.42039124856404|0.0|-85.98744201234187|-114.6310581408492
332.0|0.0|0.2|0.2|56.38578362568883|0.0|-84.45238252344946|-112.5850872488986
334.0|0.0|0.2|0.2|53.17541498860805|0.0|-79.73950493607846|-106.31651141548748
336.0|0.0|0.2|0.2|57.205212532473055|0.0|-85.65348996761608|-114.1846702945339
338.0|0.0|0.2|0.2|52.73965554496741|0.0|-79.1085030524715|-105.47898855657915
340.0|0.0|0.2|0.2|53.0616063094559|0.0|-79.4679419865474|-105.9399444406884
342.0|0.0|0.2|0.2|52.1487440502832|0.0|-78.16337057164922|-104.20911733973384
344.0|0.0|0.2|0.2|48.23955709309531|0.0|-72.35515790398637|-96.47371892935324
346.0|0.0|0.2|0.2|52.28884341917703|0.0|-78.30905263822729|-104.3957577645654
348.0|0.0|0.2|0.2|55.15187403314321|0.0|-82.43848090305288|-109.87784868670138
350.0|0.0|0.2|0.2|55.8651101006299|0.0|-83.01909834900691|-110.59895558114856
352.0|0.0|0.2|0.2|51.49471396088989|0.0|-76.9564372632905|-102.567601581166
354.0|0.0|0.2|0.2|52.24361107185978|0.0|-78.35928509680896|-104.47898150103592
356.0|0.0|0.2|0.2|54.28707093191164|0.0|-81.27562827842662|-108.34573590303296
358.0|0.0|0.2|0.2|52.97245201210178|0.0|-79.25895726172095|-105.6503162461968
