times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(0.0, 0.2, 0.2)|(0.0, 0.5, 0.5)|(0.0, 0.6, 0.6)|(0.0, 1.0, 1.0)
316.0|0.0|0.6|0.6|132.15409414569967|32.88007311749311|0.0|-131.11816092764155
318.0|0.0|0.6|0.6|133.9620168494624|32.95021314505128|0.0|-130.99647466690456
320.0|0.0|0.6|0.6|126.30821937686048|31.433897740949487|0.0|-125.39965643659832
322.0|0.0|0.6|0.6|131.25591137563373|32.61873160447186|0.0|-129.99161103588077
324.0|0.0|0.6|0.6|135.84649816332407|33.479665994147624|0.0|-133.03627520878663
326.0|0.0|0.6|0.6|129.86779200225556|32.27810092412882|0.0|-128.67224868056002
328.0|0.0|0.6|0.6|122.72825284947938|30.530996865219368|0.0|-121.7602221893936
330.0|0.0|0.6|0.6|124.14338059151862|30.98537036711856|0.0|-123.7997187731424
332.0|0.0|0.6|0.6|134.7722121836646|33.10196930829374|0.0|-131.3873580697085
334.0|0.0|0.6|0.6|126.58718032958508|30.862591545768414|0.0|-122.29288855140555
336.0|0.0|0.6|0.6|125.02247141359769|31.219386044096712|0.0|-124.77644939041778
338.0|0.0|0.6|0.6|116.66770427278117|29.165518995345035|0.0|-116.66349951862402
340.0|0.0|0.6|0.6|123.2061459561512|30.65477874840597|0.0|-122.31562968563028
342.0|0.0|0.6|0.6|128.9793696655335|31.16575094309264|0.0|-123.43547730058702
344.0|0.0|0.6|0.6|120.91104760210725|29.50177098993281|0.0|-117.04253868622634
346.0|0.0|0.6|0.6|129.14485629305346|31.714017111889337|0.0|-126.01834632720416
348.0|0.0|0.6|0.6|125.30004091354029|31.069698484803315|0.0|-123.725363859489
324.0|0.0|0.6|0.6|127.5550860291032|31.72010471780553|0.0|-126.48717134961396
326.0|0.0|0.6|0.6|124.38130550780184|30.330582071053502|0.0|-120.28537680640466
328.0|0.0|0.6|0.6|120.74072128566613|30.09477979572041|0.0|-120.1489519535954
330.0|0.0|0.6|0.6|138.55562633190775|33.44516674619649|0.0|-132.33228622312456
332.0|0.0|0.6|0.6|125.67542751759102|31.31301190329648|0.0|-124.97605531822455
334.0|0.0|0.6|0.6|130.71773661681166|32.37621860905656|0.0|-128.86250620716137
336.0|0.0|0.6|0.6|131.8369695608775|32.66495519303063|0.0|-130.02581308032913
338.0|0.0|0.6|0.6|124.14138628844678|30.90255528546972|0.0|-123.29199386449316
340.0|0.0|0.6|0.6|135.44087954575852|32.627149556064275|0.0|-129.00715143877807
342.0|0.0|0.6|0.6|133.15921782979376|32.00672710410456|0.0|-126.57612638552628
344.0|0.0|0.6|0.6|130.79520710131663|32.027083855652|0.0|-127.06727206674113
346.0|0.0|0.6|0.6|128.2075929505256|30.70445395041456|0.0|-121.05543784662422
348.0|0.0|0.6|0.6|133.53467029144053|31.663678267956257|0.0|-124.99926421023956
350.0|0.0|0.6|0.6|132.49719701884905|32.772868773084035|0.0|-130.38635808426994
352.0|0.0|0.6|0.6|132.12787944549515|32.218900012002955|0.0|-127.82849805726536
354.0|0.0|0.6|0.6|125.89178491577346|31.187318461196497|0.0|-124.17358052056537
356.0|0.0|0.6|0.6|120.3588417981912|29.81541863145844|0.0|-118.70406839911286
358.0|0.0|0.6|0.6|122.56393308345594|30.603305127450565|0.0|-122.31139115834826
360.0|0.0|0.6|0.6|121.66970008045044|30.391133908209028|0.0|-121.48424171501792
362.0|0.0|0.6|0.6|128.53476672891324|31.245894570496425|0.0|-123.77619916836667
326.0|0.0|0.6|0.6|127.45385446198074|30.93798836035065|0.0|-122.6083633190354
328.0|0.0|0.6|0.6|118.75987680075748|29.147958658610285|0.0|-115.78377038446722
330.0|0.0|0.6|0.6|121.99879723834952|30.35751782749422|0.0|-121.08204093777732
332.0|0.0|0.6|0.6|130.4968772609724|31.84900829551048|0.0|-126.32272155705846
334.0|0.0|0.6|0.6|134.62575333519547|32.51278699765276|0.0|-128.5306751147288
336.0|0.0|0.6|0.6|133.53456728340896|32.369990844670205|0.0|-128.2581698949898
338.0|0.0|0.6|0.6|125.7110514106356|30.60680064596644|0.0|-121.3636750334038
340.0|0.0|0.6|0.6|135.09837952290516|33.28915010313591|0.0|-132.4338892946301
342.0|0.0|0.6|0.6|137.46372935582315|33.419276267995286|0.0|-132.540975433102
344.0|0.0|0.6|0.6|133.15559735071332|32.71754163847841|0.0|-129.89322485460457
346.0|0.0|0.6|0.6|132.95901411766158|32.2577661251144|0.0|-127.7599369233391
348.0|0.0|0.6|0.6|124.09997030433809|30.86105486854876|0.0|-123.08945642937104
350.0|0.0|0.6|0.6|122.32477544808634|30.29298076149953|0.0|-120.61261137641776
352.0|0.0|0.6|0.6|132.65729176683917|32.31512977920105|0.0|-127.80973201994476
354.0|0.0|0.6|0.6|131.34976858074947|32.343002739882216|0.0|-128.54371660723814
356.0|0.0|0.6|0.6|129.72855553673108|31.838087755300567|0.0|-126.319330735231
358.0|0.0|0.6|0.6|144.4300360146927|34.26796452227516|0.0|-134.86752838781214
360.0|0.0|0.6|0.6|133.34166532106312|32.70141159362112|0.0|-129.6889717446941
362.0|0.0|0.6|0.6|130.2714669764366|31.869777079190264|0.0|-126.26779463399328
364.0|0.0|0.6|0.6|135.76929279786|32.489236997065866|0.0|-128.36053286183008
332.0|0.0|0.6|0.6|137.8019435690178|33.58725366353779|0.0|-133.05805043161047
334.0|0.0|0.6|0.6|128.4628012639108|31.448356016084464|0.0|-124.63456173451829
336.0|0.0|0.6|0.6|131.47089251893976|32.57355667146939|0.0|-129.7202557910758
338.0|0.0|0.6|0.6|137.9717160061934|32.52093983020736|0.0|-127.78239436330672
340.0|0.0|0.6|0.6|128.6763419834013|31.862144352770127|0.0|-126.78359976297676
342.0|0.0|0.6|0.6|125.881855616802|31.11484639930525|0.0|-123.67689773538304
344.0|0.0|0.6|0.6|120.87270159513024|30.09146834074382|0.0|-120.0432555792486
346.0|0.0|0.6|0.6|128.43964303158316|32.03297895475075|0.0|-127.93423664802135
348.0|0.0|0.6|0.6|133.2630364183521|32.93259708266168|0.0|-131.0094013307874
350.0|0.0|0.6|0.6|135.07880293056556|33.58618643276218|0.0|-133.93215296301696
352.0|0.0|0.6|0.6|129.91029716966983|31.79524485662811|0.0|-126.26434977516784
354.0|0.0|0.6|0.6|136.62166738881632|33.84446303462228|0.0|-134.7992560141105
356.0|0.0|0.6|0.6|138.63542716208588|32.44735325516996|0.0|-127.39134716084271
358.0|0.0|0.6|0.6|135.37931789214218|33.435210428724496|0.0|-132.9871116696282
360.0|0.0|0.6|0.6|132.31643818386445|32.91966028684076|0.0|-131.2916213901474
